text,label
"Новый выпуск «НеФорбсов» – об автоколлекционерах. Кто и зачем покупает старые машины и можно ли на этом заработать? 

Сегодня модно говорить, что личный автомобиль — пережиток прошлого. Надо пересаживаться на каршеринг, а еще лучше на общественный транспорт и даже велосипед. Но автомобили — это часть культурного наследия, страсть и настоящая любовь огромного количества людей. За раритетными машинами люди готовы ехать на край света и тратить миллионы долларов на их покупку и реставрацию. Но зачем им все это?

Главное из выпуска — [на сайте Forbes](https://www.forbes.ru/rubriki-kanaly/video/483206-v-pogone-za-mectoj-zacem-vkladyvat-den-gi-v-kollekcionnye-avtomobili)

Выпуск целиком смотрите [на нашем YouTube-канале](https://youtu.be/tuONY34gKQ4)",0
"Доходы от экспорта российских удобрений за десять месяцев прошлого года [выросли](https://www.forbes.ru/biznes/483758-v-oon-ocenili-rost-dohodov-ot-eksporta-rossijskih-udobrenij-v-2022-godu) на 70%, до $16,7 млрд, сообщила FT со ссылкой на данные ООН. Объемы поставок за рубеж, несмотря на прогнозировавшийся обвал, в целом снизились только 10%. Одним из товаров, экспорт которого резко упал, стал аммиак",0
"__«По мере того, как росла слава актрисы, увеличивалось и аппаратное давление — министр кинематографии Алексей Романов прислал на студию Горького телеграмму, в которой потребовал не снимать Чурикову в положительных ролях, так как ее внешность «не соответствует положительному облику советского героя».

Сломать этот запрет ей помог главный редактор журнала «Советский экран» Дмитрий Писаревский. Для этого он вызвал к себе в кабинет фотографа Николая Гнисюка и дал задание: «Можешь снять Инну Чурикову так красиво, чтобы все обалдели». 

История провинциальной актрисы, покорившей мир большого кино, не только стала «началом» большого звездного пути для Чуриковой, но и сыграла важную роль в формировании нового этапа «женской темы» в советском кинематографе, расширив спектр возможностей для самовыражения сотен актрис».

__14 января в возрасте 79 лет умерла народная артистка СССР Инна Чурикова. Для широкого зрителя она стала символом целой эпохи благодаря ее работам в кино — «Тот самый Мюнхгаузен», «Васса», «В круге первом», «Ширли-мырли» и многих других. [Как Инна Чурикова всю жизнь бросала вызов традициям — вспоминаем в нашем материале](https://www.forbes.ru/forbes-woman/483757-zvezda-peremencivoj-epohi-kak-inna-curikova-vsu-zizn-brosala-vyzov-tradiciam)",0
"В Государственной Думе в первом чтении принят проект Федерального закона «О пробации». Смысл системы пробации в том, чтобы дать выходящим из колонии или тюрьмы людям возможность освоиться в новом для них мире, установить минимальные социальные связи, найти работу. Однако разработанный Минюстом законопроект вряд ли позволит достичь этих целей. [Почему — объясняет юрист, управляющий партнер консалтинговой группы «Статус» Алексей Федяров](https://www.forbes.ru/mneniya/483704-rezim-osvobozdenia-pomozet-li-zakon-o-probacii-rossijskim-zaklucennym)

Фото: ТАСС",0
"Швейцарский банк Credit Suisse [сократит](https://www.forbes.ru/finansy/483754-ft-soobsila-o-planah-credit-suisse-uvolit-bolee-10-sotrudnikov-v-evrope) более 10% инвестбанкиров в Европе в этом году, узнала FT. Волна увольнений связана с тем, что пострадавший от кризиса Credit Suisse готовится опубликовать отчет о втором подряд убыточном годе",0
"Пассажирский самолет с 72 людьми на борту [разбился](https://www.forbes.ru/society/483755-v-nepale-razbilsa-samolet-s-72-lud-mi-na-bortu) на взлетно-посадочной полосе аэропорта в Непале. На борту, по предварительной информации, находилось четверо россиян, сообщило российское посольство",0
"Почти 60 000 человек [умерли](https://www.forbes.ru/society/483752-vlasti-kitaa-soobsili-o-pocti-60-000-smertej-ot-covid-19-za-mesac) в Китае от коронавируса за месяц, следует из официальных данных. Власти заявили, что пик последней вспышки заболеваемости, вероятно, пройдет. В свою очередь исследователи предупредили, что к концу января вирусом заразится больше 90% населения Пекина",0
"Экстренные отключения света [начались](https://www.forbes.ru/society/483750-na-ukraine-nacalis-ekstrennye-otklucenia-sveta) на Украине — в частности, в Киеве и Винницкой области. Большинство районов Харькова оказались обесточены. В Днепре обрушился подъезд многоэтажного жилого дома, сообщил глава Днепропетровской областной администрации в Telegram-канале. Ранее по всей территории страны больше чем на два часа объявили воздушную тревогу",0
"**Волчица в кашемире: как Дельфина Арно сделала карьеру в Dior и Louis Vuitton**

В среду, 11 января 2023 года, было официально объявлено, что 47-летняя Дельфина Арно, до настоящего момента исполнительный вице-президент Louis Vuitton, встанет во главе Christian Dior Couture. Таким образом Дельфина стала еще и первой женщиной, возглавившей этот французский модный дом.

Все дети владельца LVMH Group Бернара Арно занимают ключевые посты в различных подразделениях группы, но именно Дельфина заслужила прозвище Дофина, то есть Преемница. [Рассказываем, как складывалась ее карьера.](https://www.forbes.ru/forbes-woman/483720-volcica-v-kasemire-kak-del-fina-arno-sdelala-kar-eru-v-dior-i-louis-vuitton)",0
"Обломки ракеты [обнаружены](https://www.forbes.ru/society/483751-moldavia-soobsila-ob-obnaruzenii-oblomkov-rakety-nedaleko-ot-granicy-s-ukrainoj) в Молдавии недалеко от границы с Украиной, заявило МВД республики. Оно отметило, что это третий подобный случай",0
"Время «дивидендных аристократов», когда российские бизнесмены могли жить богато за счет прибыли от своего бизнеса на фоне высоких цен на сырье, [закончилось](https://www.forbes.ru/milliardery/483749-bloomberg-soobsil-o-konce-epohi-dividendnyh-aristokratov-dla-oligarhov), заявили Bloomberg собеседники среди деловой элиты России. По словам источников агентства, многие предприниматели опасаются ухудшения перспектив для бизнеса, но Путин выступает против повсеместной национализации",0
"В Россию пришли настоящие морозы. Одними из первых это почувствовали жители Москвы — ночь на 6 января стала самой холодной с начала зимы, температура опускалась до минус 26°С. Аномальные холода простояли почти неделю, а затем циклон распространился на другие регионы. 

[Как в Россию пришли морозы — в фоторепортаже Forbes](https://www.forbes.ru/society/483670-kak-rossia-perezivaet-anomal-nye-morozy)

Фото: ТАСС",0
"[​​](https://telegra.ph/file/a64f1963ba19cb39307bf.jpg)Народная артистка СССР Инна Чурикова [умерла](https://www.forbes.ru/society/483747-umerla-inna-curikova) в возрасте 79 лет. С 1975 года она была актрисой театра «Ленком, в кино прославилась исполнением ролей в фильмах «Тот самый Мюнхгаузен», «Васса», «Военно-полевой роман»",0
"МИД России [включил](https://www.forbes.ru/society/483746-rossia-vklucila-v-stop-list-glavu-mida-i-nacal-nika-genstaba-velikobritanii) в санкционный список министра иностранных дел и начальника Генштаба Великобритании. О решении включить в российский «стоп-лист» 36 британских министров, силовиков и журналистов было объявлено ранее, но имена тогда не назывались",0
"Alibaba [платит](https://www.forbes.ru/tekhnologii/483745-ft-soobsila-o-vyplatah-alibaba-ucenym-dla-lobbirovania-ee-interesov-v-kitae) китайским ученым за усилия по смягчению регулирования IT-отрасли и улучшению репутации компании в глазах властей, утверждают источники FT. Эксперты считают, что сейчас лучшее время для Alibaba для улучшения отношений с регуляторами, поскольку Пекин заинтересован в активизации экономики",0
"Начало 2023 года ожидаемо небогато на инвестиции: в конце 2022-го Forbes фиксировал повышенную инвестиционную активность, теперь же, судя по всему, фонды и стартапы пока только «раскачиваются». 

На этой неделе стало известно об одной сделке — деньги привлек разработчик софта, с помощью которого компания может быстро создать сотруднику удаленное рабочее место с безопасным доступом из любой точки мира и с любого устройства.

Компанию AirСloud в 2019 году создали белорусы — 23-летний выпускник факультета прикладной математики и информатики Белорусского госуниверситета Владислав Гадалов вместе с приятелями Никитой Сыроватниковым, Антоном Барским и Артемом Воробьем. 

[Подробнее о компании и инвестициях — в еженедельной рубрике «Кому дали денег](https://www.forbes.ru/svoi-biznes/483721-soft-dla-raboty-udalensikov-komu-dali-deneg-na-etoj-nedele)». 

📸: __Getty images__",0
"«Аврора» [выполняет](https://www.forbes.ru/biznes/483744-avrora-otvetila-na-soobsenia-o-problemah-s-remontom-kanadskih-samoletov) рейсы на канадских самолетах в Приморье с соблюдением всех норм безопасности, сообщил представитель авиаперевозчика. О вызванных санкциями сложностях с ремонтом двигателей DHC-6, заставивших сократить полеты этих самолетов внутри региона, сообщили ранее краевые власти",0
Лоукостер «Победа» [пообещал](https://www.forbes.ru/biznes/483743-pobeda-izmenit-normy-provoza-rucnoj-kladi-posle-porazenia-v-sude) в ближайшее время изменить правила бесплатного провоза ручной клади на борту самолетов. Ранее Верховный суд признал установленные компанией нормы незаконными,0
Стоимость биткоина впервые за два месяца [превысила](https://www.forbes.ru/finansy/483742-cena-bitkoina-prevysila-21-000-vpervye-za-dva-mesaca) $21 000. Криптовалюта дорожает одиннадцатый день подряд. Эксперты объясняют это замедлением инфляции в США и успехами ликвидаторов FTX в розыске активов рухнувшей криптобиржи,0
"Власти Харькова [сообщили](https://www.forbes.ru/society/483741-vlasti-har-kova-soobsili-o-vzryvah-v-gorode) о взрывах в городе, в местном метро на время приостановили движение поездов. Воздушная тревога утром в субботу была объявлена в шести областях Украины. В Киеве также сообщили о взрывах, но военные власти заявили, что они не связаны с боевыми действиями",0
"В 1855 году британская сестра милосердия Флоренс Найтингейл, как всегда, ночью обходила палаты больных с лампой в руках. 

Во время очередного обхода сестра Найтингейл заметила, что у некоторых больных лихорадка спадает быстрее, чем у других, хотя условия и методы лечения были одинаковыми для всех. Скорее выздоравливали те, кому в палаты попадал солнечный свет, и те, кому Флоренс приносила свежесрезанные цветы.

«Говорят, что условия, в которых содержится пациент, влияют только на его настроение, — записала Найтингейл в дневнике. — Но это не так. Больничная среда определяет и состояние организма». Благодаря усилиям Найтингейл, в том числе свежему воздуху и цветам, смертность в военных лазаретах снизилась с 42,7% до 2,2%.

Мировой опыт пандемии показал, какую роль в восстановлении играет солнечный свет, свежий воздух и живая природа. Как появилась идея исцеляющей среды и почему она актуальна в наши дни — [в материале Forbes Life](https://www.forbes.ru/forbeslife/483702-zdorov-e-iz-vozduha-cto-takoe-iscelausaa-sreda-i-pocemu-ona-vazna-dla-mediciny)",0
"⏺ Неделя миллиардера на Forbes

• Минюст Украины хочет через суд изъять украинские активы Олега Дерипаски. Ведомство якобы получило данные, что основанный миллиардером UC Rusal поставляет металл предприятиям оборонного комплекса России, а часть продукции компании делается из сырья, добытого на территории Украины, в частности на Николаевском глиноземном заводе. 

• Великобритания насчитала 10 российских «олигархов» с «золотыми визами», которые сейчас находятся под санкциями. 

• Crocus Group миллиардера Араза Агаларова построит технический комплекс для сборки и проверки ракеты-носителя «Ангара» на космодроме Восточный. Цена контракта — 15,4 млрд руб. РБК отмечает, что компания получила этот контракт 28 декабря без конкурса.

• Основатель Telegram Павел Дуров встретился с руководством ОАЭ. Что обсуждалось на встрече и по какому поводу она была организована — неизвестно.  

О самых важных событиях недели с участием крупнейших российских бизнесменов — [в дайджесте о российских миллиардерах](https://www.forbes.ru/milliardery/483710-nedela-milliardera-flot-abramovica-razbogatevsij-kantor-i-obednevsij-mordasov)

📸: Код Дурова·Telegram",0
"Американский госдолг [может достичь](https://www.forbes.ru/finansy/483740-minfin-ssa-predupredil-kongress-o-priblizenii-k-potolku-gosdolga) потолка уже к 19 января, предупредила глава Минфина США Джанет Йеллен. Она призвала Конгресс безотлагательно заняться решением этой проблемы, чтобы избежать дефолта США по обязательствам и «непоправимого» вреда экономике",0
"**Родная течь: бизнес просит пересмотреть положения поправок о штрафах за утечки

**Минцифры России предлагает внести поправки в Кодекс об административных правонарушениях, предусматривающие введение штрафов для компаний за утечки персональных данных. 

Инициатива предполагает существенные санкции для бизнеса за нарушение конфиденциальности персональных данных. 

Однако законопроект создает высокие риски для добросовестных участников рынка и сократит инвестиции бизнеса в информбезопасность. Такие положения содержатся в позиции Российского союза промышленников и предпринимателей. 

Участники рынка поддерживают предложения Союза, призывая власти к диалогу. Тем временем Владимир Путин поручил правительству к 1 июля «рассмотреть вопрос» о введении оборотных штрафов для компаний за утечки. 

Почему участники рынка не поддерживают законопроект о штрафах за утечки — [разбирался Forbes ](https://www.forbes.ru/tekhnologii/483736-rodnaa-tec-biznes-prosit-peresmotret-polozenia-popravok-o-strafah-za-utecki)

__📸: dpa/picture-alliance__",0
❗Минюст [включил](https://www.forbes.ru/society/483393-minust-priznal-inoagentoami-aktera-artura-smol-aninova-i-kritika-artemia-troickogo) в список иностранных агентов актера Артура Смольянинова и критика Артемия Троицкого. Это первое пополнение списка в 2023 году,0
"Инфляция в России по итогам прошлого года [составила](https://www.forbes.ru/finansy/483735-rosstat-ocenil-rost-cen-v-rossii-v-2022-godu) почти 12%. Результат оказался немного ниже, чем осенью прогнозировало Минэкономразвития. Продукты питания за год выросли в цене на 10,57%, сильнее всего подорожало молоко и молочная продукция. Самый резкий рост цен оказался на моющие и чистящие средства — за год на 30%",0
